"","PID","chosen_obj","Exp","condition","reward_type","unchosen_obj","rating_chosen","rating_unchosen","zscored_rating_chosen","zscored_rating_unchosen","reward","memory_score_chosen","memory_score_unchosen"
"990","BYbTS",50,"Exp1",1,0,45,30,39,-0.833185125654727,-0.53000455432484,0,0.5,0.5
"991","BYbTS",57,"Exp1",0,0,5,77,25,0.75009119129024,-1.00161877639355,0,1,1
"992","BYbTS",6,"Exp1",0,0,27,39,86,-0.53000455432484,1.05327176262013,0,1,1
"993","bZl8p",13,"Exp1",0,0,39,63,29,0.788002780180246,-0.689502432657715,0,0.5,0
"994","bZl8p",19,"Exp1",0,0,4,21,19,-1.03715071803135,-1.12406278937476,0,0.5,0.5
"995","bZl8p",21,"Exp1",0,0,53,53,31,0.353442423463198,-0.602590361314306,0,0.5,0
"996","bZl8p",22,"Exp1",1,0,2,36,43,-0.385310182955782,-0.0811179332538488,0,0.5,0.5
"997","bZl8p",26,"Exp1",1,1,38,58,31,0.570722601821722,-0.602590361314306,158,0.5,0.5
"998","bZl8p",30,"Exp1",1,1,20,28,20,-0.73295846832942,-1.08060675370306,158,0,0.5
"999","bZl8p",32,"Exp1",1,1,36,60,24,0.657634673165132,-0.906782611016239,141,0.5,0.5
"1000","bZl8p",35,"Exp1",1,1,27,68,50,1.00528295853877,0.223074316448084,145,1,0.5
"1001","bZl8p",37,"Exp1",1,0,58,36,57,-0.385310182955782,0.527266566150018,0,0,0
"1002","bZl8p",42,"Exp1",0,1,14,57,63,0.527266566150018,0.788002780180246,151,0.5,0.5
"1003","bZl8p",43,"Exp1",0,1,56,53,66,0.353442423463198,0.91837088719536,158,1,0.5
"1004","bZl8p",45,"Exp1",0,1,40,37,59,-0.341854147284077,0.614178637493427,150,0,0.5
"1005","bZl8p",49,"Exp1",1,0,16,39,43,-0.254942075940668,-0.0811179332538488,0,0,0.5
"1006","bZl8p",55,"Exp1",0,0,24,28,41,-0.73295846832942,-0.168030004597258,0,0,0.5
"1007","bZl8p",7,"Exp1",0,1,31,60,62,0.657634673165132,0.744546744508541,151,0,0.5
"1008","bZl8p",8,"Exp1",1,0,17,66,57,0.91837088719536,0.527266566150018,0,0.5,0
"1009","CDy4a",1,"Exp1",1,1,30,50,56,-0.0677479103286129,0.313334085269834,159,1,1
"1010","CDy4a",15,"Exp1",1,0,16,65,57,0.884957078667503,0.376847751202908,0,0.5,1
"1011","CDy4a",19,"Exp1",0,0,47,61,57,0.630902414935206,0.376847751202908,0,0.5,1
"1012","CDy4a",21,"Exp1",0,0,56,56,59,0.313334085269834,0.503875083069057,0,1,1
"1013","CDy4a",22,"Exp1",0,1,23,65,41,0.884957078667503,-0.639370903726283,156,1,1
"1014","CDy4a",25,"Exp1",0,1,17,59,35,0.503875083069057,-1.02045289932473,155,1,1
"1015","CDy4a",27,"Exp1",1,1,9,57,36,0.376847751202908,-0.956939233391655,160,1,1
"1016","CDy4a",28,"Exp1",0,0,34,40,34,-0.702884569659357,-1.0839665652578,0,1,1
"1017","CDy4a",35,"Exp1",1,0,3,41,50,-0.639370903726283,-0.0677479103286129,0,0.5,0.5
"1018","CDy4a",37,"Exp1",0,1,24,65,46,0.884957078667503,-0.321802574060911,158,1,1
"1019","CDy4a",40,"Exp1",1,0,18,44,43,-0.448829905927059,-0.512343571860134,0,1,1
"1020","CDy4a",44,"Exp1",1,1,11,39,37,-0.766398235592431,-0.89342556745858,159,1,0.5
"1021","CDy4a",46,"Exp1",1,1,57,58,44,0.440361417135982,-0.448829905927059,150,0.5,0.5
"1022","CDy4a",49,"Exp1",0,1,45,66,52,0.948470744600578,0.0592794215375359,146,1,0.5
"1023","CDy4a",59,"Exp1",1,0,10,58,66,0.440361417135982,0.948470744600578,0,1,1
"1024","CDy4a",8,"Exp1",0,0,20,57,34,0.376847751202908,-1.0839665652578,0,1,1
"1025","CEo6A",13,"Exp1",1,0,30,35,23,-0.219061741558297,-0.884565766545529,0,1,0.5
"1026","CEo6A",22,"Exp1",1,0,36,29,20,-0.551813754051913,-1.05094177279234,0,1,1
"1027","CEo6A",24,"Exp1",1,0,16,56,25,0.945570302169358,-0.773648429047657,0,1,1
"1028","CEo6A",27,"Exp1",0,0,18,22,46,-0.940024435294465,0.390983614679998,0,0.5,0.5
"1029","CEo6A",31,"Exp1",0,1,46,42,20,0.169148939684255,-1.05094177279234,144,0.5,1
"1030","CEo6A",32,"Exp1",0,1,26,41,20,0.113690270935318,-1.05094177279234,144,0,0
"1031","CEo6A",33,"Exp1",0,1,45,56,22,0.945570302169358,-0.940024435294465,146,1,0.5
"1032","CEo6A",37,"Exp1",1,1,23,38,30,-0.0526857353114893,-0.496355085302977,159,0.5,1
"1033","CEo6A",39,"Exp1",1,0,54,52,44,0.723735627173614,0.280066277182127,0,1,1
"1034","CEo6A",4,"Exp1",1,1,3,49,39,0.557359620926806,0.0027729334374466,152,1,1
"1035","CEo6A",42,"Exp1",1,1,56,54,42,0.834652964671486,0.169148939684255,149,1,1
"1036","CEo6A",44,"Exp1",0,1,28,29,56,-0.551813754051913,0.945570302169358,147,1,1
"1037","CEo6A",5,"Exp1",0,0,34,55,47,0.890111633420422,0.446442283428934,0,1,0.5
"1038","CEo6A",53,"Exp1",1,1,29,38,47,-0.0526857353114893,0.446442283428934,150,1,1
"1039","CEo6A",58,"Exp1",0,0,0,55,34,0.890111633420422,-0.274520410307233,0,0.5,1
"1040","CEo6A",8,"Exp1",0,0,49,32,40,-0.385437747805105,0.0582316021863826,0,0.5,0.5
"1041","chg18",10,"Exp1",1,1,58,63,33,0.999856917799411,-0.159024248999649,150,0.5,0.5
"1042","chg18",16,"Exp1",0,0,18,56,17,0.729451312212964,-0.777094204625814,0,0.5,0
"1043","chg18",19,"Exp1",0,1,33,41,29,0.150010728813434,-0.31354173790619,141,0.5,1
"1044","chg18",21,"Exp1",1,1,17,33,19,-0.159024248999649,-0.699835460172544,155,0.5,1
"1045","chg18",28,"Exp1",1,0,1,16,35,-0.81572357685245,-0.0817655045463781,0,1,0.5
"1046","chg18",30,"Exp1",0,1,23,23,64,-0.545317971266002,1.03848629002605,149,0,0.5
"1047","chg18",35,"Exp1",1,0,32,30,11,-0.274912365679555,-1.00887043798563,0,0,0
"1048","chg18",37,"Exp1",0,0,34,31,25,-0.23628299345292,-0.468059226812731,0,0.5,0.5
"1049","chg18",4,"Exp1",0,1,8,35,39,-0.0817655045463781,0.0727519843601632,160,0.5,0
"1050","chg18",40,"Exp1",0,1,29,32,41,-0.197653621226284,0.150010728813434,142,0,0
"1051","chg18",41,"Exp1",0,0,53,62,17,0.961227545572776,-0.777094204625814,0,0.5,0.5
"1052","chg18",43,"Exp1",1,1,6,30,15,-0.274912365679555,-0.854352949079085,141,0,0.5
"1053","chg18",5,"Exp1",0,0,50,30,39,-0.274912365679555,0.0727519843601632,0,0,0
"1054","chg18",51,"Exp1",1,0,15,63,38,0.999856917799411,0.0341226121335278,0,0.5,0
"1055","chg18",56,"Exp1",1,0,59,60,13,0.883968801119505,-0.931611693532356,0,0.5,1
"1056","chg18",7,"Exp1",1,1,52,68,35,1.19300377893259,-0.0817655045463781,150,0.5,0
"1057","CIR6R",1,"Exp1",0,0,28,37,30,-0.210974647443615,-0.589647091573182,0,1,0.5
"1058","CIR6R",10,"Exp1",0,1,2,31,30,-0.535551028126101,-0.589647091573182,152,1,1
"1059","CIR6R",12,"Exp1",0,1,51,30,32,-0.589647091573182,-0.48145496467902,148,0.5,1
"1060","CIR6R",16,"Exp1",1,0,26,30,37,-0.589647091573182,-0.210974647443615,0,1,1
"1061","CIR6R",22,"Exp1",0,0,8,31,61,-0.535551028126101,1.08733087528633,0,1,0.5
"1062","CIR6R",29,"Exp1",0,0,14,29,50,-0.643743155020263,0.492274177368436,0,1,1
"1063","CIR6R",32,"Exp1",1,1,30,35,34,-0.319166774337777,-0.373262837784858,152,0.5,0.5
"1064","CIR6R",33,"Exp1",1,0,27,26,30,-0.806031345361505,-0.589647091573182,0,1,1
"1065","CIR6R",35,"Exp1",1,0,42,59,57,0.979138748392164,0.870946621498003,0,0.5,0.5
"1066","CIR6R",36,"Exp1",0,1,38,28,32,-0.697839218467344,-0.48145496467902,152,1,1
"1067","CIR6R",4,"Exp1",1,1,44,55,37,0.762754494603841,-0.210974647443615,150,0.5,1
"1068","CIR6R",46,"Exp1",0,1,53,32,25,-0.48145496467902,-0.860127408808586,151,0.5,1
"1069","CIR6R",50,"Exp1",1,0,40,26,36,-0.806031345361505,-0.265070710890696,0,1,1
"1070","CIR6R",58,"Exp1",0,0,41,30,60,-0.589647091573182,1.03323481183925,0,1,1
"1071","CIR6R",59,"Exp1",1,1,34,60,26,1.03323481183925,-0.806031345361505,152,0.5,0
"1072","CIR6R",7,"Exp1",1,1,52,60,40,1.03323481183925,-0.0486864571023727,149,0.5,0.5
"1073","CJ4S8",1,"Exp1",1,1,50,13,26,-0.944431299005567,-0.515644096895938,142,0.5,0.5
"1074","CJ4S8",18,"Exp1",1,1,19,29,66,-0.416693204101409,0.803701140364458,141,0.5,0.5
"1075","CJ4S8",21,"Exp1",0,1,29,72,16,1.00160292595352,-0.845480406211037,143,0.5,0.5
"1076","CJ4S8",25,"Exp1",1,0,15,15,24,-0.878464037142547,-0.581611358758958,0,1,1
"1077","CJ4S8",32,"Exp1",0,1,2,41,20,-0.0208896329232895,-0.713545882484998,153,0.5,0
"1078","CJ4S8",33,"Exp1",0,0,27,70,37,0.935635664090498,-0.152824156649329,0,0.5,1
"1079","CJ4S8",37,"Exp1",1,0,44,39,34,-0.0868568947863094,-0.251775049443859,0,0.5,0.5
"1080","CJ4S8",4,"Exp1",0,1,38,68,35,0.869668402227478,-0.218791418512349,157,1,1
"1081","CJ4S8",41,"Exp1",1,0,24,63,56,0.704750247569929,0.473864831049359,0,0.5,1
"1082","CJ4S8",48,"Exp1",0,0,35,70,62,0.935635664090498,0.671766616638419,0,1,1
"1083","CJ4S8",51,"Exp1",0,0,9,35,35,-0.218791418512349,-0.218791418512349,0,0.5,0.5
"1084","CJ4S8",52,"Exp1",0,1,42,31,13,-0.350725942238389,-0.944431299005567,153,1,1
"1085","CJ4S8",55,"Exp1",0,0,53,12,40,-0.977414929937077,-0.0538732638547995,0,1,1
"1086","CJ4S8",57,"Exp1",1,1,6,53,15,0.374913938254829,-0.878464037142547,155,0.5,0.5
"1087","CJ4S8",7,"Exp1",1,1,54,34,35,-0.251775049443859,-0.218791418512349,150,0.5,0.5
"1088","CJ4S8",8,"Exp1",1,0,49,66,20,0.803701140364458,-0.713545882484998,0,0.5,0
"1089","CkHtM",0,"Exp1",0,1,50,18,30,-0.972429089483565,-0.353376088220818,155,1,1
"1090","CkHtM",1,"Exp1",0,1,6,41,28,0.2140891629367,-0.456551588431276,157,0.5,1
"1091","CkHtM",10,"Exp1",0,0,30,56,25,0.987905414515134,-0.611314838746963,0,0.5,0.5
"1092","CkHtM",13,"Exp1",1,1,39,42,31,0.265676913041929,-0.301788338115589,159,1,1
"1093","CkHtM",14,"Exp1",1,1,33,56,32,0.987905414515134,-0.25020058801036,155,0.5,0.5
"1094","CkHtM",16,"Exp1",0,0,42,39,36,0.110913662726242,-0.0438495875894446,0,1,1
"1095","CkHtM",17,"Exp1",1,0,15,29,20,-0.404963838326047,-0.869253589273107,0,0.5,0.5
"1096","CkHtM",19,"Exp1",1,0,11,56,28,0.987905414515134,-0.456551588431276,0,0.5,1
"1097","CkHtM",22,"Exp1",0,1,8,55,32,0.936317664409905,-0.25020058801036,146,1,0.5
"1098","CkHtM",26,"Exp1",1,0,51,58,29,1.09108091472559,-0.404963838326047,0,1,0.5
"1099","CkHtM",28,"Exp1",1,1,46,40,24,0.162501412831471,-0.662902588852192,157,0.5,1
"1100","CkHtM",37,"Exp1",1,1,44,23,32,-0.71449033895742,-0.25020058801036,148,1,0.5
"1101","CkHtM",41,"Exp1",0,1,53,58,27,1.09108091472559,-0.508139338536505,150,0.5,0.5
"1102","CkHtM",43,"Exp1",0,0,29,54,41,0.884729914304676,0.2140891629367,0,0.5,0.5
"1103","CkHtM",59,"Exp1",0,0,20,33,20,-0.198612837905131,-0.869253589273107,0,1,1
"1104","CkHtM",7,"Exp1",1,0,31,28,39,-0.456551588431276,0.110913662726242,0,1,1
"1105","CMpJs",1,"Exp1",0,1,14,2,3,-0.675270223640095,-0.607061110141096,142,0.5,0.5
"1106","CMpJs",13,"Exp1",0,1,59,0,14,-0.811688450638094,0.143239138347899,156,0.5,1
"1107","CMpJs",16,"Exp1",1,0,22,14,0,0.143239138347899,-0.811688450638094,0,1,0.5
"1108","CMpJs",19,"Exp1",0,1,0,16,8,0.279657365345898,-0.266015542646098,144,0,0.5
"1109","CMpJs",23,"Exp1",1,0,5,6,7,-0.402433769644097,-0.334224656145098,0,1,0.5
"1110","CMpJs",29,"Exp1",1,1,10,25,23,0.893539386836893,0.757121159838894,154,0.5,1
"1111","CMpJs",3,"Exp1",0,0,8,0,0,-0.811688450638094,-0.811688450638094,0,1,1
"1112","CMpJs",31,"Exp1",1,1,45,0,0,-0.811688450638094,-0.811688450638094,156,0.5,0.5
"1113","CMpJs",32,"Exp1",0,0,9,1,0,-0.743479337139095,-0.811688450638094,0,1,0.5
"1114","CMpJs",37,"Exp1",1,1,34,3,10,-0.607061110141096,-0.129597315648099,154,0.5,1
"1115","CMpJs",42,"Exp1",1,0,25,6,6,-0.402433769644097,-0.402433769644097,0,0,0
"1116","CMpJs",47,"Exp1",0,1,44,25,11,0.893539386836893,-0.0613882021490995,150,1,0.5
"1117","CMpJs",48,"Exp1",1,0,12,22,20,0.688912046339895,0.552493819341896,0,0.5,0.5
"1118","CMpJs",50,"Exp1",0,0,40,4,6,-0.538851996642096,-0.402433769644097,0,1,0.5
"1119","CMpJs",51,"Exp1",1,1,30,0,18,-0.811688450638094,0.416075592343897,149,0,0
"1120","CMpJs",55,"Exp1",0,0,11,16,0,0.279657365345898,-0.811688450638094,0,0.5,1
"1121","CRYbd",10,"Exp1",1,1,58,47,37,-0.0365944182775768,-0.630017417373416,145,0.5,0
"1122","CRYbd",12,"Exp1",0,1,44,60,51,0.734855480547015,0.200774781360759,142,1,0.5
"1123","CRYbd",13,"Exp1",1,1,50,59,34,0.675513180637431,-0.808044317102168,146,1,1
"1124","CRYbd",16,"Exp1",0,1,49,48,40,0.0227478816320071,-0.451990517644664,157,0,0.5
"1125","CRYbd",21,"Exp1",0,0,36,62,47,0.853540080366182,-0.0365944182775768,0,0.5,0.5
"1126","CRYbd",22,"Exp1",1,1,42,58,57,0.616170880727847,0.556828580818263,150,0.5,1
"1127","CRYbd",24,"Exp1",1,0,20,61,39,0.794197780456599,-0.511332817554248,0,1,1
"1128","CRYbd",27,"Exp1",1,1,19,56,42,0.497486280908679,-0.333305917825497,145,1,1
"1129","CRYbd",31,"Exp1",1,0,40,37,42,-0.630017417373416,-0.333305917825497,0,0.5,1
"1130","CRYbd",32,"Exp1",0,1,43,59,52,0.675513180637431,0.260117081270343,158,0.5,0
"1131","CRYbd",35,"Exp1",1,0,37,55,57,0.438143980999095,0.556828580818263,0,1,1
"1132","CRYbd",45,"Exp1",1,0,17,51,55,0.200774781360759,0.438143980999095,0,1,0.5
"1133","CRYbd",51,"Exp1",0,0,2,59,61,0.675513180637431,0.794197780456599,0,0.5,0.5
"1134","CRYbd",53,"Exp1",0,0,1,49,59,0.0820901815415911,0.675513180637431,0,0.5,1
"1135","CRYbd",55,"Exp1",0,1,46,61,30,0.794197780456599,-1.0454135167405,152,0,0.5
"1136","CRYbd",57,"Exp1",0,0,34,48,39,0.0227478816320071,-0.511332817554248,0,1,0.5
"1137","cXusF",13,"Exp1",1,0,28,78,61,0.756855995890329,-0.180028853391389,0,0.5,0.5
"1138","cXusF",15,"Exp1",0,0,26,79,58,0.811966869377489,-0.345361473852869,0,1,1
"1139","cXusF",17,"Exp1",1,1,47,58,57,-0.345361473852869,-0.400472347340029,160,1,1
"1140","cXusF",19,"Exp1",1,0,35,59,58,-0.290250600365709,-0.345361473852869,0,0.5,0.5
"1141","cXusF",43,"Exp1",1,0,45,66,58,0.0955255140444105,-0.345361473852869,0,1,1
"1142","cXusF",44,"Exp1",1,1,2,66,61,0.0955255140444105,-0.180028853391389,160,1,1
"1143","cXusF",46,"Exp1",0,1,32,60,59,-0.235139726878549,-0.290250600365709,158,0.5,0
"1144","cXusF",48,"Exp1",0,0,25,71,61,0.37107988148021,-0.180028853391389,0,1,1
"1145","cXusF",49,"Exp1",0,1,14,60,56,-0.235139726878549,-0.455583220827188,147,0.5,0.5
"1146","cXusF",52,"Exp1",1,1,10,77,56,0.701745122403169,-0.455583220827188,150,1,1
"1147","cXusF",55,"Exp1",1,1,53,73,57,0.48130162845453,-0.400472347340029,145,0.5,0.5
"1148","cXusF",58,"Exp1",0,0,27,74,62,0.53641250194169,-0.124917979904229,0,0.5,1
"1149","cXusF",6,"Exp1",0,1,41,75,58,0.59152337542885,-0.345361473852869,158,0,0.5
"1150","cXusF",7,"Exp1",1,0,4,60,61,-0.235139726878549,-0.180028853391389,0,1,1
"1151","cXusF",8,"Exp1",0,0,22,66,57,0.0955255140444105,-0.400472347340029,0,0,0
"1152","cXusF",9,"Exp1",0,1,34,76,60,0.64663424891601,-0.235139726878549,155,1,0.5
"1153","CzDFV",12,"Exp1",1,1,27,82,73,0.717438086541742,0.306603975478603,149,0.5,1
"1154","CzDFV",14,"Exp1",0,0,45,83,55,0.763086321104313,-0.515064246647677,0,0.5,0.5
"1155","CzDFV",23,"Exp1",1,0,36,65,63,-0.0585819010219661,-0.149878370147108,0,1,0.5
"1156","CzDFV",26,"Exp1",0,1,18,78,65,0.534845148291458,-0.0585819010219661,145,0.5,0.5
"1157","CzDFV",28,"Exp1",0,0,56,69,52,0.124011037228318,-0.65200895033539,0,0.5,0.5
"1158","CzDFV",29,"Exp1",1,0,55,74,75,0.352252210041174,0.397900444603745,0,1,1
"1159","CzDFV",3,"Exp1",0,0,58,53,76,-0.606360715772819,0.443548679166316,0,0.5,0.5
"1160","CzDFV",39,"Exp1",0,1,32,74,81,0.352252210041174,0.671789851979171,153,0.5,0
"1161","CzDFV",4,"Exp1",1,1,38,72,66,0.260955740916031,-0.012933666459395,152,0.5,0.5
"1162","CzDFV",41,"Exp1",0,0,5,74,67,0.352252210041174,0.032714568103176,0,0.5,0
"1163","CzDFV",42,"Exp1",1,1,31,73,64,0.306603975478603,-0.104230135584537,151,0.5,1
"1164","CzDFV",46,"Exp1",1,1,2,64,68,-0.104230135584537,0.0783628026657471,150,0.5,0.5
"1165","CzDFV",47,"Exp1",0,1,10,86,58,0.900031024792027,-0.378119542959964,146,0.5,1
"1166","CzDFV",53,"Exp1",1,0,50,72,66,0.260955740916031,-0.012933666459395,0,1,0.5
"1167","CzDFV",54,"Exp1",0,1,16,42,62,-1.1084912959611,-0.195526604709679,156,0.5,1
"1168","CzDFV",59,"Exp1",1,0,30,68,71,0.0783628026657471,0.21530750635346,0,0.5,0.5
"1169","D1NKi",10,"Exp1",0,1,0,13,16,-1.10504209435344,-1.02598502877967,147,0.5,0.5
"1170","D1NKi",12,"Exp1",0,0,48,94,89,1.0294986761385,0.897736900182209,0,1,1
"1171","D1NKi",14,"Exp1",1,1,5,84,100,0.765975124225916,1.18761280728605,152,1,0.5
"1172","D1NKi",19,"Exp1",0,0,58,67,46,0.31798508597452,-0.23541437304191,0,1,1
"1173","D1NKi",21,"Exp1",0,1,31,100,54,1.18761280728605,-0.0245955315118412,145,0.5,0.5
"1174","D1NKi",22,"Exp1",1,0,4,25,11,-0.78881383205834,-1.15774680473596,0,1,0.5
"1175","D1NKi",27,"Exp1",0,0,25,11,85,-1.15774680473596,0.792327479417174,0,1,0.5
"1176","D1NKi",33,"Exp1",1,1,37,100,56,1.18761280728605,0.0281091788706758,157,0,0.5
"1177","D1NKi",35,"Exp1",1,0,43,58,78,0.080813889253193,0.607860993078364,0,0,0.5
"1178","D1NKi",39,"Exp1",0,1,7,94,100,1.0294986761385,1.18761280728605,153,0.5,0.5
"1179","D1NKi",49,"Exp1",1,1,47,100,89,1.18761280728605,0.897736900182209,153,0,0.5
"1180","D1NKi",53,"Exp1",0,1,26,87,76,0.845032189799692,0.555156282695847,155,0,0.5
"1181","D1NKi",54,"Exp1",1,0,24,40,47,-0.393528504189461,-0.209062017850651,0,1,0.5
"1182","D1NKi",55,"Exp1",1,0,56,78,67,0.607860993078364,0.31798508597452,0,0.5,0.5
"1183","D1NKi",57,"Exp1",1,1,40,60,38,0.13351859963571,-0.446233214571978,150,0.5,0.5
"1184","D1NKi",59,"Exp1",0,0,16,70,31,0.397042151548296,-0.630699700910788,0,1,1
"1185","d3y2u",15,"Exp1",1,0,22,68,59,0.556409445145099,0.0283583021251457,0,0.5,0.5
"1186","d3y2u",20,"Exp1",1,0,53,66,64,0.439064746696221,0.321720048247342,0,1,1
"1187","d3y2u",26,"Exp1",1,1,50,72,71,0.791098842042856,0.732426492818417,157,0.5,1
"1188","d3y2u",28,"Exp1",1,1,52,67,66,0.49773709592066,0.439064746696221,156,0.5,1
"1189","d3y2u",29,"Exp1",1,1,34,74,61,0.908443540491735,0.145703000574024,156,0,0
"1190","d3y2u",3,"Exp1",0,0,21,57,61,-0.0889863963237328,0.145703000574024,0,1,0.5
"1191","d3y2u",31,"Exp1",0,0,41,59,74,0.0283583021251457,0.908443540491735,0,0.5,1
"1192","d3y2u",33,"Exp1",1,0,18,68,41,0.556409445145099,-1.02774398391476,0,1,0.5
"1193","d3y2u",37,"Exp1",1,1,23,43,41,-0.910399285465883,-1.02774398391476,150,0.5,0.5
"1194","d3y2u",40,"Exp1",1,0,44,70,44,0.673754143593978,-0.851726936241443,0,0.5,0
"1195","d3y2u",42,"Exp1",0,1,0,37,42,-1.26243338081252,-0.969071634690322,160,1,1
"1196","d3y2u",5,"Exp1",0,1,7,71,47,0.732426492818417,-0.675709888568126,152,0.5,0.5
"1197","d3y2u",51,"Exp1",0,0,27,74,61,0.908443540491735,0.145703000574024,0,1,1
"1198","d3y2u",54,"Exp1",0,0,17,71,45,0.732426492818417,-0.793054587017004,0,1,1
"1199","d3y2u",55,"Exp1",0,1,59,64,60,0.321720048247342,0.0870306513495849,157,1,1
"1200","d3y2u",58,"Exp1",0,1,9,61,66,0.145703000574024,0.439064746696221,152,0.5,0.5
"1201","d4piR",11,"Exp1",1,1,30,49,68,-0.571318078881437,0.542019715861876,154,0.5,0.5
"1202","d4piR",15,"Exp1",0,0,46,71,50,0.717809893979242,-0.512721352842315,0,1,1
"1203","d4piR",17,"Exp1",1,0,18,49,47,-0.571318078881437,-0.688511530959681,0,0.5,1
"1204","d4piR",19,"Exp1",0,1,36,70,48,0.65921316794012,-0.629914804920559,146,0.5,0.5
"1205","d4piR",21,"Exp1",0,0,20,73,61,0.835003346057485,0.131842633588024,0,0,0
"1206","d4piR",23,"Exp1",0,0,3,60,69,0.0732459075489022,0.600616441900998,0,1,0.5
"1207","d4piR",25,"Exp1",0,1,16,69,68,0.600616441900998,0.542019715861876,143,0,0.5
"1208","d4piR",31,"Exp1",1,0,12,53,63,-0.33693117472495,0.249036085666268,0,0.5,1
"1209","d4piR",34,"Exp1",0,1,8,67,50,0.483422989822755,-0.512721352842315,150,0.5,1
"1210","d4piR",38,"Exp1",1,1,35,74,58,0.893600072096607,-0.0439475445293413,158,0,0
"1211","d4piR",39,"Exp1",0,0,41,49,50,-0.571318078881437,-0.512721352842315,0,1,0.5
"1212","d4piR",4,"Exp1",1,1,53,59,70,0.0146491815097804,0.65921316794012,141,0.5,0.5
"1213","d4piR",44,"Exp1",1,1,40,52,65,-0.395527900764072,0.366229537744511,147,0.5,0.5
"1214","d4piR",45,"Exp1",1,0,58,48,51,-0.629914804920559,-0.454124626803194,0,0.5,0
"1215","d4piR",50,"Exp1",1,0,7,75,50,0.952196798135729,-0.512721352842315,0,1,0.5
"1216","d4piR",9,"Exp1",0,1,0,74,60,0.893600072096607,0.0732459075489022,153,0,0
"1217","D5Gvd",10,"Exp1",1,1,53,12,25,-0.916106391002365,-0.421941117847562,150,0.5,1
"1218","D5Gvd",12,"Exp1",1,0,50,44,15,0.300300435224842,-0.802068251043565,0,1,0.5
"1219","D5Gvd",14,"Exp1",0,1,46,14,27,-0.840080964363165,-0.345915691208362,149,0,0
"1220","D5Gvd",15,"Exp1",0,1,8,31,33,-0.193864837929961,-0.117839411290761,154,0.5,0.5
"1221","D5Gvd",16,"Exp1",0,1,42,12,22,-0.916106391002365,-0.535979257806363,143,1,0.5
"1222","D5Gvd",23,"Exp1",0,0,39,61,22,0.946516561658045,-0.535979257806363,0,0.5,0.5
"1223","D5Gvd",24,"Exp1",1,0,40,38,29,0.0722241553072403,-0.269890264569162,0,1,0.5
"1224","D5Gvd",3,"Exp1",1,1,33,61,25,0.946516561658045,-0.421941117847562,141,0.5,1
"1225","D5Gvd",36,"Exp1",1,0,35,31,15,-0.193864837929961,-0.802068251043565,0,0.5,1
"1226","D5Gvd",44,"Exp1",0,1,41,25,12,-0.421941117847562,-0.916106391002365,148,0.5,0.5
"1227","D5Gvd",49,"Exp1",1,0,45,58,30,0.832478421699245,-0.231877551249561,0,0,0
"1228","D5Gvd",5,"Exp1",0,0,13,58,35,0.832478421699245,-0.0418139846515603,0,0.5,0.5
"1229","D5Gvd",51,"Exp1",0,0,11,65,24,1.09856741493645,-0.459953831167163,0,0.5,1
"1230","D5Gvd",52,"Exp1",1,1,54,65,13,1.09856741493645,-0.878093677682765,148,0.5,0.5
"1231","D5Gvd",58,"Exp1",1,1,26,65,36,1.09856741493645,-0.00380127133196,143,1,0.5
"1232","D5Gvd",7,"Exp1",0,0,30,60,20,0.908503848338445,-0.612004684445564,0,0.5,0.5
"1233","dbLtw",15,"Exp1",0,0,7,69,19,0.729472293666723,-0.752191132873676,0,0.5,0
"1234","dbLtw",17,"Exp1",0,1,30,27,7,-0.515124984627212,-1.10779035524337,159,0.5,1
"1235","dbLtw",22,"Exp1",1,0,57,74,9,0.877638636320763,-1.04852381818176,0,0.5,0.5
"1236","dbLtw",28,"Exp1",1,1,19,6,72,-1.13742362377418,0.818372099259147,142,0.5,1
"1237","dbLtw",34,"Exp1",1,1,13,66,66,0.640572488074299,0.640572488074299,150,0,0
"1238","dbLtw",38,"Exp1",1,0,18,36,61,-0.24842556784994,0.492406145420259,0,0.5,1
"1239","dbLtw",39,"Exp1",1,1,1,17,15,-0.811457669935292,-0.870724206996908,151,1,0.5
"1240","dbLtw",4,"Exp1",0,1,53,61,15,0.492406145420259,-0.870724206996908,154,0.5,0
"1241","dbLtw",40,"Exp1",1,0,31,76,57,0.936905173382379,0.373873071297028,0,0.5,1
"1242","dbLtw",41,"Exp1",0,1,26,7,61,-1.10779035524337,0.492406145420259,144,0.5,1
"1243","dbLtw",42,"Exp1",0,0,48,14,67,-0.900357475527716,0.670205756605107,0,0.5,0.5
"1244","dbLtw",45,"Exp1",1,0,35,26,75,-0.54475825315802,0.907271904851571,0,0.5,0
"1245","dbLtw",5,"Exp1",0,0,55,72,29,0.818372099259147,-0.455858447565596,0,0,0
"1246","dbLtw",52,"Exp1",0,1,36,73,18,0.848005367789955,-0.781824401404484,142,1,0.5
"1247","dbLtw",58,"Exp1",0,0,10,76,28,0.936905173382379,-0.485491716096404,0,0.5,1
"1248","dbLtw",8,"Exp1",1,1,49,70,52,0.759105562197531,0.225706728642987,150,1,0.5
"1249","dcK4U",10,"Exp1",0,1,39,32,14,0.520957386370703,-0.43916885472206,160,1,0.5
"1250","dcK4U",14,"Exp1",1,1,56,6,22,-0.865891628541066,-0.0124460809030543,144,1,1
"1251","dcK4U",15,"Exp1",0,1,23,17,17,-0.279147814539933,-0.279147814539933,152,0.5,1
